group,id,block,trial,choice,reward
H,37,1,65,1,1
H,37,1,66,1,1
H,37,1,67,1,1
H,37,1,68,1,1
H,37,1,69,1,1
H,37,1,70,1,1
H,37,1,71,1,1
H,37,1,72,1,1
H,37,1,73,1,1
H,37,1,74,1,1
H,37,1,75,1,1
H,37,1,76,1,1
H,37,1,77,1,1
H,37,1,78,1,1
H,37,1,79,1,0
H,37,1,80,1,1
H,37,2,81,1,0
H,37,2,82,1,0
H,37,2,83,2,1
H,37,2,84,1,1
H,37,2,85,2,1
H,37,2,86,1,0
H,37,2,87,2,1
H,37,2,88,2,1
H,37,2,89,2,1
H,37,2,90,2,1
H,37,2,91,2,1
H,37,2,92,2,1
H,37,2,93,2,1
H,37,2,94,2,1
H,37,2,95,2,1
H,37,2,96,2,1
H,37,2,97,2,1
H,37,2,98,2,1
H,37,2,99,2,1
H,37,2,100,2,0
H,37,2,101,2,1
H,37,2,102,2,1
H,37,2,103,2,1
H,37,2,104,2,0
H,37,2,105,2,0
H,37,2,106,2,1
H,37,2,107,1,0
H,37,2,108,2,1
H,37,2,109,2,1
H,37,2,110,2,1
H,37,2,111,2,0
H,37,2,112,2,1
H,37,2,113,2,1
H,37,2,114,2,1
H,37,2,115,1,0
H,37,2,116,2,1
H,37,2,117,2,0
H,37,2,118,1,1
H,37,2,119,2,1
H,37,2,120,2,1
H,37,2,121,2,0
H,37,2,122,2,1
H,37,2,123,2,1
H,37,2,124,2,1
H,37,2,125,2,1
H,37,2,126,2,0
H,37,2,127,2,1
H,37,2,128,2,1
H,37,2,129,1,1
H,37,2,130,1,0
H,37,2,131,2,1
H,37,2,132,1,1
H,37,2,133,2,1
H,37,2,134,1,1
H,37,2,135,2,1
H,37,2,136,2,0
H,37,2,137,1,0
H,37,2,138,2,1
H,37,2,139,2,1
H,37,2,140,2,1
H,37,2,141,2,1
H,37,2,142,2,0
H,37,2,143,2,1
H,37,2,144,2,1
H,37,2,145,2,1
H,37,2,146,2,0
H,37,2,147,2,1
H,37,2,148,2,1
H,37,2,149,1,0
H,37,2,150,2,1
H,37,2,151,2,1
H,37,2,152,2,0
H,37,2,153,2,1
H,37,2,154,2,1
H,37,2,155,1,0
H,37,2,156,2,1
H,37,2,157,2,1
H,37,2,158,2,0
H,37,2,159,2,0
H,37,2,160,2,0
H,38,1,1,2,0
H,38,1,2,2,0
H,38,1,3,1,1
H,38,1,4,1,0
H,38,1,5,1,1
H,38,1,6,2,0
H,38,1,7,2,0
H,38,1,8,1,1
H,38,1,9,1,1
H,38,1,10,1,1
H,38,1,11,1,1
H,38,1,12,1,1
H,38,1,13,1,0
H,38,1,14,1,1
H,38,1,15,1,1
H,38,1,16,1,1
H,38,1,17,1,0
H,38,1,18,1,1
H,38,1,19,1,1
H,38,1,20,1,1
H,38,1,21,1,1
H,38,1,22,1,1
H,38,1,23,1,1
H,38,1,24,1,0
H,38,1,25,2,0
H,38,1,26,1,1
H,38,1,27,1,1
H,38,1,28,1,1
H,38,1,29,1,1
H,38,1,30,1,1
H,38,1,31,1,0
H,38,1,32,1,1
H,38,1,33,1,1
H,38,1,34,1,1
H,38,1,35,1,0
H,38,1,36,2,0
H,38,1,37,1,1
H,38,1,38,1,1
H,38,1,39,1,1
H,38,1,40,1,1
H,38,1,41,1,1
H,38,1,42,1,1
H,38,1,43,1,1
H,38,1,44,1,0
H,38,1,45,1,1
H,38,1,46,1,1
H,38,1,47,1,1
H,38,1,48,1,1
H,38,1,49,1,1
H,38,1,50,1,1
H,38,1,51,1,1
H,38,1,52,1,1
H,38,1,53,1,1
H,38,1,54,1,1
H,38,1,55,1,0
H,38,1,56,1,1
H,38,1,57,1,1
H,38,1,58,1,1
H,38,1,59,1,0
H,38,1,60,1,1
H,38,1,61,1,1
H,38,1,62,1,0
H,38,1,63,1,1
H,38,1,64,1,0
H,38,1,65,1,0
H,38,1,66,1,0
H,38,1,67,1,1
H,38,1,68,1,1
H,38,1,69,1,0
H,38,1,70,2,1
H,38,1,71,2,0
H,38,1,72,1,1
H,38,1,73,2,0
H,38,1,74,1,0
H,38,1,75,1,0
H,38,1,76,1,0
H,38,1,77,1,1
H,38,1,78,1,1
H,38,1,79,1,1
H,38,1,80,1,0
H,38,2,81,1,0
H,38,2,82,1,0
H,38,2,83,1,0
H,38,2,84,1,0
H,38,2,85,2,1
H,38,2,86,2,1
H,38,2,87,2,1
H,38,2,88,2,1
H,38,2,89,2,0
H,38,2,90,2,1
H,38,2,91,2,1
H,38,2,92,2,1
H,38,2,93,2,0
H,38,2,94,1,0
H,38,2,95,2,1
H,38,2,96,2,1
H,38,2,97,2,0
H,38,2,98,2,0
H,38,2,99,2,1
H,38,2,100,1,0
H,38,2,101,2,1
H,38,2,102,2,1
H,38,2,103,2,1
H,38,2,104,1,0
H,38,2,105,2,0
H,38,2,106,2,1
H,38,2,107,2,0
H,38,2,108,2,0
H,38,2,109,2,1
H,38,2,110,2,1
H,38,2,111,2,1
H,38,2,112,2,1
H,38,2,113,2,1
H,38,2,114,2,1
H,38,2,115,2,1
H,38,2,116,2,1
H,38,2,117,2,1
H,38,2,118,2,1
H,38,2,119,2,1
H,38,2,120,2,1
H,38,2,121,2,1
H,38,2,122,2,1
H,38,2,123,2,1
H,38,2,124,2,1
H,38,2,125,2,1
H,38,2,126,2,0
H,38,2,127,2,0
H,38,2,128,2,1
H,38,2,129,2,0
H,38,2,130,2,1
H,38,2,131,2,1
H,38,2,132,2,1
H,38,2,133,2,1
H,38,2,134,2,0
H,38,2,135,2,1
H,38,2,136,2,0
H,38,2,137,2,0
H,38,2,138,2,1
H,38,2,139,2,1
H,38,2,140,2,1
H,38,2,141,2,1
H,38,2,142,2,1
H,38,2,143,2,1
H,38,2,144,1,0
H,38,2,145,2,1
H,38,2,146,2,1
H,38,2,147,2,1
H,38,2,148,2,1
H,38,2,149,2,1
H,38,2,150,2,1
H,38,2,151,2,0
H,38,2,152,2,1
H,38,2,153,2,1
H,38,2,154,2,1
H,38,2,155,2,0
H,38,2,156,2,1
H,38,2,157,2,1
H,38,2,158,2,1
H,38,2,159,2,1
H,38,2,160,2,0
H,39,1,1,1,1
H,39,1,2,2,0
H,39,1,3,1,1
H,39,1,4,1,1
H,39,1,5,1,1
H,39,1,6,1,1
H,39,1,7,1,1
H,39,1,8,1,1
H,39,1,9,2,0
H,39,1,10,2,1
H,39,1,11,1,1
H,39,1,12,1,0
H,39,1,13,1,0
H,39,1,14,1,1
H,39,1,15,1,1
H,39,1,16,1,1
H,39,1,17,1,0
H,39,1,18,1,1
H,39,1,19,1,1
H,39,1,20,1,0
H,39,1,21,2,0
H,39,1,22,2,0
H,39,1,23,1,1
H,39,1,24,2,0
H,39,1,25,1,1
H,39,1,26,1,1
H,39,1,27,1,1
H,39,1,28,1,1
H,39,1,29,1,1
H,39,1,30,1,1
H,39,1,31,1,1
H,39,1,32,1,1
H,39,1,33,1,1
H,39,1,34,1,0
H,39,1,35,1,1
H,39,1,36,1,1
H,39,1,37,1,1
H,39,1,38,1,1
H,39,1,39,1,1
H,39,1,40,1,1
H,39,1,41,1,1
H,39,1,42,1,1
H,39,1,43,1,1
H,39,1,44,1,0
H,39,1,45,1,1
H,39,1,46,1,1
H,39,1,47,1,1
H,39,1,48,1,0
H,39,1,49,1,1
H,39,1,50,1,1
H,39,1,51,1,1
H,39,1,52,1,1
H,39,1,53,1,1
H,39,1,54,1,0
H,39,1,55,1,1
H,39,1,56,1,1
H,39,1,57,1,1
H,39,1,58,1,0
H,39,1,59,1,0
H,39,1,60,1,0
H,39,1,61,1,0
H,39,1,62,1,1
H,39,1,63,1,1
H,39,1,64,1,1
H,39,1,65,1,1
H,39,1,66,1,0
H,39,1,67,1,0
H,39,1,68,2,0
H,39,1,69,1,0
H,39,1,70,1,1
H,39,1,71,1,1
H,39,1,72,1,1
H,39,1,73,1,1
H,39,1,74,1,1
H,39,1,75,1,1
H,39,1,76,1,1
H,39,1,77,1,1
H,39,1,78,1,1
H,39,1,79,1,1
H,39,1,80,1,1
H,39,2,81,1,0
H,39,2,82,1,0
H,39,2,83,1,1
H,39,2,84,1,0
H,39,2,85,1,0
H,39,2,86,1,0
H,39,2,87,1,1
H,39,2,88,1,0
H,39,2,89,1,0
H,39,2,90,1,0
H,39,2,91,1,0
H,39,2,92,2,1
H,39,2,93,2,1
H,39,2,94,2,1
H,39,2,95,2,1
H,39,2,96,1,1
H,39,2,97,2,1
H,39,2,98,2,1
H,39,2,99,2,1
H,39,2,100,2,1
H,39,2,101,2,1
H,39,2,102,2,1
H,39,2,103,2,0
H,39,2,104,2,1
H,39,2,105,2,0
H,39,2,106,2,1
H,39,2,107,2,1
H,39,2,108,2,1
H,39,2,109,2,1
H,39,2,110,2,1
H,39,2,111,2,0
H,39,2,112,1,0
H,39,2,113,2,1
H,39,2,114,2,1
H,39,2,115,2,1
H,39,2,116,2,1
H,39,2,117,2,0
H,39,2,118,2,1
H,39,2,119,2,1
H,39,2,120,2,1
H,39,2,121,2,1
H,39,2,122,2,1
H,39,2,123,2,1
H,39,2,124,2,1
H,39,2,125,2,0
H,39,2,126,2,1
H,39,2,127,2,1
H,39,2,128,2,0
H,39,2,129,2,1
H,39,2,130,2,1
H,39,2,131,2,0
H,39,2,132,2,1
H,39,2,133,2,1
H,39,2,134,2,1
H,39,2,135,2,1
H,39,2,136,2,1
H,39,2,137,2,1
H,39,2,138,2,1
H,39,2,139,2,1
H,39,2,140,2,1
H,39,2,141,2,1
H,39,2,142,2,1
H,39,2,143,2,1
H,39,2,144,2,1
H,39,2,145,2,1
H,39,2,146,2,1
H,39,2,147,2,1
H,39,2,148,2,1
H,39,2,149,2,1
H,39,2,150,2,1
H,39,2,151,2,1
H,39,2,152,2,1
H,39,2,153,2,1
H,39,2,154,2,1
H,39,2,155,2,1
H,39,2,156,2,0
H,39,2,157,2,1
H,39,2,158,2,1
H,39,2,159,1,0
H,39,2,160,2,1
H,40,1,1,2,0
H,40,1,2,1,1
H,40,1,3,2,0
H,40,1,4,1,0
H,40,1,5,1,1
H,40,1,6,1,1
H,40,1,7,1,1
H,40,1,8,1,0
H,40,1,9,1,1
H,40,1,10,1,1
H,40,1,11,1,1
H,40,1,12,1,1
H,40,1,13,1,1
H,40,1,14,1,1
H,40,1,15,1,1
H,40,1,16,1,1
H,40,1,17,1,1
H,40,1,18,1,1
H,40,1,19,1,1
H,40,1,20,1,1
H,40,1,21,1,1
H,40,1,22,1,1
H,40,1,23,1,1
H,40,1,24,1,0
H,40,1,25,1,1
H,40,1,26,1,1
H,40,1,27,1,1
H,40,1,28,1,1
H,40,1,29,1,1
H,40,1,30,1,1
H,40,1,31,1,1
H,40,1,32,1,1
H,40,1,33,1,1
H,40,1,34,1,1
H,40,1,35,1,1
H,40,1,36,1,1
H,40,1,37,1,1
H,40,1,38,1,0
H,40,1,39,1,1
H,40,1,40,1,1
H,40,1,41,1,0
H,40,1,42,1,1
H,40,1,43,1,1
H,40,1,44,2,0
H,40,1,45,1,1
H,40,1,46,1,1
H,40,1,47,1,1
H,40,1,48,1,1
H,40,1,49,1,1
H,40,1,50,1,1
H,40,1,51,1,1
H,40,1,52,1,1
H,40,1,53,1,1
H,40,1,54,1,1
H,40,1,55,1,1
H,40,1,56,1,1
H,40,1,57,1,0
H,40,1,58,1,1
H,40,1,59,1,1
H,40,1,60,1,0
H,40,1,61,1,1
H,40,1,62,1,0
H,40,1,63,1,0
H,40,1,64,1,1
H,40,1,65,1,1
H,40,1,66,1,1
H,40,1,67,1,1
H,40,1,68,2,0
H,40,1,69,1,0
H,40,1,70,1,1
H,40,1,71,1,1
H,40,1,72,1,1
H,40,1,73,1,1
H,40,1,74,1,1
H,40,1,75,1,1
H,40,1,76,1,1
H,40,1,77,1,0
H,40,1,78,1,0
H,40,1,79,2,0
H,40,1,80,1,1
H,40,2,81,1,0
H,40,2,82,1,0
H,40,2,83,1,0
H,40,2,84,1,0
H,40,2,85,1,0
H,40,2,86,1,0
H,40,2,87,1,0
H,40,2,88,2,0
H,40,2,89,1,0
H,40,2,90,2,1
H,40,2,91,1,0
H,40,2,92,2,0
H,40,2,93,2,1
H,40,2,94,2,1
H,40,2,95,2,1
H,40,2,96,2,1
H,40,2,97,2,1
H,40,2,98,2,1
H,40,2,99,2,0
H,40,2,100,2,1
H,40,2,101,2,0
H,40,2,102,2,1
H,40,2,103,2,1
H,40,2,104,2,1
H,40,2,105,2,1
H,40,2,106,2,0
H,40,2,107,2,1
H,40,2,108,2,1
H,40,2,109,2,1
H,40,2,110,2,1
H,40,2,111,2,1
H,40,2,112,2,1
H,40,2,113,2,1
H,40,2,114,2,1
H,40,2,115,2,1
H,40,2,116,2,1
H,40,2,117,2,1
H,40,2,118,2,1
H,40,2,119,2,1
H,40,2,120,2,1
H,40,2,121,2,1
H,40,2,122,2,1
H,40,2,123,2,1
H,40,2,124,2,0
H,40,2,125,2,1
H,40,2,126,2,1
H,40,2,127,2,1
H,40,2,128,2,1
H,40,2,129,2,1
H,40,2,130,2,1
H,40,2,131,2,0
H,40,2,132,2,1
H,40,2,133,2,1
H,40,2,134,2,1
H,40,2,135,2,1
H,40,2,136,2,0
H,40,2,137,2,1
H,40,2,138,2,1
H,40,2,139,2,1
H,40,2,140,2,1
H,40,2,141,2,1
H,40,2,142,2,1
H,40,2,143,2,1
H,40,2,144,2,1
H,40,2,145,2,1
H,40,2,146,2,1
H,40,2,147,2,0
H,40,2,148,2,0
H,40,2,149,1,0
H,40,2,150,2,1
H,40,2,151,2,0
H,40,2,152,2,0
H,40,2,153,2,0
H,40,2,154,2,1
H,40,2,155,2,1
H,40,2,156,2,1
H,40,2,157,2,1
H,40,2,158,2,1
H,40,2,159,2,0
H,40,2,160,2,1
H,41,1,1,1,1
H,41,1,2,2,0
H,41,1,3,1,1
H,41,1,4,1,1
H,41,1,5,2,0
H,41,1,6,1,1
H,41,1,7,1,1
H,41,1,8,1,1
H,41,1,9,1,1
H,41,1,10,1,1
H,41,1,11,1,1
H,41,1,12,1,1
H,41,1,13,1,1
H,41,1,14,1,1
H,41,1,15,1,1
H,41,1,16,1,0
H,41,1,17,1,1
H,41,1,18,1,1
H,41,1,19,1,1
H,41,1,20,1,1
H,41,1,21,1,1
H,41,1,22,1,1
H,41,1,23,1,1
H,41,1,24,1,1
H,41,1,25,1,0
H,41,1,26,1,1
H,41,1,27,1,0
H,41,1,28,1,1
H,41,1,29,1,1
H,41,1,30,1,1
H,41,1,31,1,1
H,41,1,32,1,0
H,41,1,33,1,1
H,41,1,34,1,1
H,41,1,35,1,0
H,41,1,36,1,1
H,41,1,37,1,1
H,41,1,38,1,1
H,41,1,39,1,0
H,41,1,40,1,1
H,41,1,41,1,1
H,41,1,42,1,1
H,41,1,43,1,1
H,41,1,44,1,1
H,41,1,45,1,0
H,41,1,46,1,1
H,41,1,47,1,1
H,41,1,48,1,1
H,41,1,49,1,1
H,41,1,50,1,0
H,41,1,51,1,1
H,41,1,52,1,1
H,41,1,53,1,1
H,41,1,54,1,1
H,41,1,55,1,0
H,41,1,56,1,1
H,41,1,57,1,1
H,41,1,58,1,1
H,41,1,59,1,1
H,41,1,60,1,0
H,41,1,61,1,1
H,41,1,62,1,1
H,41,1,63,1,1
H,41,1,64,1,1
H,41,1,65,1,1
H,41,1,66,1,0
H,41,1,67,1,1
H,41,1,68,1,1
H,41,1,69,1,0
H,41,1,70,1,1
H,41,1,71,1,0
H,41,1,72,2,0
H,41,1,73,2,0
H,41,1,74,1,1
H,41,1,75,1,1
H,41,1,76,1,0
H,41,1,77,1,1
H,41,1,78,1,1
H,41,1,79,1,1
H,41,1,80,1,1
H,41,2,81,2,1
H,41,2,82,1,0
H,41,2,83,1,0
H,41,2,84,1,0
H,41,2,85,1,0
H,41,2,86,2,1
H,41,2,87,2,1
H,41,2,88,2,0
H,41,2,89,2,1
H,41,2,90,2,1
H,41,2,91,2,0
H,41,2,92,2,0
H,41,2,93,2,1
H,41,2,94,2,1
H,41,2,95,2,1
H,41,2,96,2,0
H,41,2,97,1,1
H,41,2,98,2,1
H,41,2,99,2,1
H,41,2,100,2,1
H,41,2,101,2,1
H,41,2,102,2,1
H,41,2,103,2,1
H,41,2,104,2,1
H,41,2,105,2,1
H,41,2,106,2,0
H,41,2,107,2,1
H,41,2,108,1,0
H,41,2,109,2,1
H,41,2,110,2,1
H,41,2,111,1,0
H,41,2,112,2,1
H,41,2,113,2,1
H,41,2,114,2,0
H,41,2,115,2,1
H,41,2,116,2,0
H,41,2,117,2,1
H,41,2,118,2,1
H,41,2,119,2,1
H,41,2,120,2,0
H,41,2,121,2,1
H,41,2,122,2,1
H,41,2,123,2,1
H,41,2,124,2,1
H,41,2,125,2,1
H,41,2,126,2,0
H,41,2,127,2,1
H,41,2,128,2,1
H,41,2,129,2,1
H,41,2,130,2,1
H,41,2,131,1,0
H,41,2,132,2,1
H,41,2,133,2,1
H,41,2,134,2,1
H,41,2,135,2,1
H,41,2,136,2,1
H,41,2,137,2,1
H,41,2,138,2,1
H,41,2,139,2,0
H,41,2,140,2,1
H,41,2,141,2,1
H,41,2,142,2,1
H,41,2,143,2,1
H,41,2,144,2,1
H,41,2,145,2,1
H,41,2,146,1,0
H,41,2,147,2,0
H,41,2,148,2,1
H,41,2,149,2,1
H,41,2,150,2,1
H,41,2,151,2,1
H,41,2,152,2,1
H,41,2,153,2,1
H,41,2,154,2,1
H,41,2,155,2,1
H,41,2,156,2,1
H,41,2,157,2,0
H,41,2,158,2,1
H,41,2,159,2,1
H,41,2,160,2,0
H,42,1,1,2,1
H,42,1,2,1,0
H,42,1,3,2,1
H,42,1,4,2,0
H,42,1,5,2,0
H,42,1,6,1,1
H,42,1,7,1,1
H,42,1,8,1,1
H,42,1,9,1,0
H,42,1,10,1,0
H,42,1,11,2,0
H,42,1,12,1,1
H,42,1,13,2,0
H,42,1,14,1,1
H,42,1,15,1,1
H,42,1,16,1,0
H,42,1,17,1,1
H,42,1,18,1,1
H,42,1,19,1,1
H,42,1,20,1,0
H,42,1,21,1,0
H,42,1,22,1,1
H,42,1,23,1,1
H,42,1,24,1,1
H,42,1,25,1,1
H,42,1,26,1,1
H,42,1,27,1,1
H,42,1,28,1,1
H,42,1,29,1,1
H,42,1,30,1,1
H,42,1,31,1,1
H,42,1,32,1,1
H,42,1,33,1,1
H,42,1,34,1,1
H,42,1,35,1,1
H,42,1,36,1,1
H,42,1,37,1,1
H,42,1,38,1,0
H,42,1,39,1,1
H,42,1,40,1,1
H,42,1,41,1,1
H,42,1,42,1,1
H,42,1,43,2,0
H,42,1,44,1,1
H,42,1,45,1,1
H,42,1,46,1,0
H,42,1,47,1,1
H,42,1,48,1,1
H,42,1,49,1,1
H,42,1,50,2,0
H,42,1,51,1,0
H,42,1,52,1,1
H,42,1,53,1,1
H,42,1,54,1,1
H,42,1,55,1,1
H,42,1,56,1,1
H,42,1,57,1,0
H,42,1,58,1,1
H,42,1,59,1,1
H,42,1,60,1,1
H,42,1,61,1,1
H,42,1,62,1,1
H,42,1,63,1,0
H,42,1,64,1,1
H,42,1,65,1,1
H,42,1,66,1,1
H,42,1,67,2,0
H,42,1,68,1,1
H,42,1,69,1,1
H,42,1,70,1,1
H,42,1,71,1,1
H,42,1,72,1,0
H,42,1,73,1,0
H,42,1,74,1,1
H,42,1,75,1,1
H,42,1,76,2,0
H,42,1,77,1,1
H,42,1,78,1,1
H,42,1,79,1,1
H,42,1,80,1,0
H,42,2,81,1,0
H,42,2,82,1,0
H,42,2,83,1,0
H,42,2,84,1,0
H,42,2,85,1,0
H,42,2,86,1,0
H,42,2,87,2,0
H,42,2,88,1,1
H,42,2,89,2,1
H,42,2,90,2,0
H,42,2,91,1,1
H,42,2,92,1,0
H,42,2,93,1,0
H,42,2,94,1,0
H,42,2,95,2,1
H,42,2,96,1,1
H,42,2,97,1,0
H,42,2,98,1,0
H,42,2,99,2,0
H,42,2,100,2,0
H,42,2,101,2,1
H,42,2,102,1,1
H,42,2,103,1,0
H,42,2,104,2,1
H,42,2,105,2,1
H,42,2,106,2,1
H,42,2,107,2,1
H,42,2,108,2,1
H,42,2,109,2,1
H,42,2,110,2,1
H,42,2,111,2,0
H,42,2,112,2,1
H,42,2,113,2,1
H,42,2,114,2,1
H,42,2,115,2,1
H,42,2,116,2,1
H,42,2,117,2,1
H,42,2,118,2,1
H,42,2,119,2,1
H,42,2,120,2,1
H,42,2,121,2,1
H,42,2,122,2,1
H,42,2,123,2,1
H,42,2,124,2,1
H,42,2,125,2,1
H,42,2,126,2,1
H,42,2,127,2,1
H,42,2,128,2,1
H,42,2,129,2,1
H,42,2,130,2,1
H,42,2,131,2,0
H,42,2,132,2,1
H,42,2,133,2,1
H,42,2,134,2,1
H,42,2,135,2,1
H,42,2,136,2,1
H,42,2,137,2,1
H,42,2,138,2,1
H,42,2,139,2,1
H,42,2,140,2,0
H,42,2,141,2,1
H,42,2,142,2,0
H,42,2,143,2,1
H,42,2,144,2,1
H,42,2,145,2,1
H,42,2,146,2,1
H,42,2,147,2,0
H,42,2,148,2,1
H,42,2,149,2,1
H,42,2,150,2,1
H,42,2,151,2,1
H,42,2,152,2,1
H,42,2,153,2,1
H,42,2,154,2,1
H,42,2,155,2,1
H,42,2,156,2,1
H,42,2,157,2,0
H,42,2,158,2,1
H,42,2,159,2,1
H,42,2,160,2,1
H,43,1,1,1,1
H,43,1,2,2,0
H,43,1,3,1,1
H,43,1,4,2,0
H,43,1,5,1,1
H,43,1,6,1,1
H,43,1,7,1,1
H,43,1,8,1,1
H,43,1,9,1,1
H,43,1,10,1,1
H,43,1,11,1,1
H,43,1,12,1,1
H,43,1,13,1,1
H,43,1,14,1,1
H,43,1,15,1,0
H,43,1,16,1,1
H,43,1,17,1,1
H,43,1,18,1,1
H,43,1,19,1,0
H,43,1,20,1,1
H,43,1,21,1,1
H,43,1,22,1,1
H,43,1,23,1,1
H,43,1,24,1,1
H,43,1,25,1,1
H,43,1,26,1,0
H,43,1,27,1,1
H,43,1,28,1,1
H,43,1,29,1,0
H,43,1,30,1,1
H,43,1,31,1,1
H,43,1,32,1,1
H,43,1,33,1,1
H,43,1,34,1,1
H,43,1,35,1,1
H,43,1,36,1,1
H,43,1,37,1,1
H,43,1,38,1,1
H,43,1,39,1,1
H,43,1,40,1,1
H,43,1,41,1,1
H,43,1,42,1,1
H,43,1,43,1,1
H,43,1,44,1,1
H,43,1,45,1,1
H,43,1,46,1,1
H,43,1,47,1,0
H,43,1,48,1,1
H,43,1,49,1,0
H,43,1,50,1,1
H,43,1,51,1,1
H,43,1,52,1,1
H,43,1,53,1,1
H,43,1,54,1,1
H,43,1,55,1,1
H,43,1,56,1,1
H,43,1,57,1,1
H,43,1,58,1,0
H,43,1,59,1,1
H,43,1,60,1,0
H,43,1,61,1,1
H,43,1,62,1,1
H,43,1,63,1,0
H,43,1,64,1,0
H,43,1,65,1,1
H,43,1,66,1,1
H,43,1,67,2,0
H,43,1,68,1,1
H,43,1,69,1,1
H,43,1,70,1,1
H,43,1,71,1,1
H,43,1,72,1,0
H,43,1,73,1,1
H,43,1,74,1,0
H,43,1,75,1,1
H,43,1,76,1,1
H,43,1,77,1,0
H,43,1,78,1,1
H,43,1,79,1,1
H,43,1,80,2,1
H,43,2,81,1,0
H,43,2,82,2,1
H,43,2,83,1,0
H,43,2,84,1,0
H,43,2,85,2,0
H,43,2,86,1,1
H,43,2,87,2,1
H,43,2,88,2,1
H,43,2,89,1,0
H,43,2,90,2,1
H,43,2,91,2,1
H,43,2,92,1,0
H,43,2,93,2,1
H,43,2,94,2,1
H,43,2,95,2,0
H,43,2,96,2,0
H,43,2,97,2,0
H,43,2,98,2,1
H,43,2,99,2,1
H,43,2,100,2,1
H,43,2,101,2,1
H,43,2,102,2,1
H,43,2,103,2,1
H,43,2,104,2,1
H,43,2,105,2,1
H,43,2,106,2,1
H,43,2,107,1,0
H,43,2,108,2,1
H,43,2,109,2,1
H,43,2,110,2,1
H,43,2,111,2,0
H,43,2,112,2,1
H,43,2,113,2,1
H,43,2,114,2,1
H,43,2,115,2,1
H,43,2,116,2,1
H,43,2,117,2,1
H,43,2,118,2,1
H,43,2,119,2,0
H,43,2,120,2,1
H,43,2,121,2,0
H,43,2,122,2,1
H,43,2,123,2,1
H,43,2,124,2,0
H,43,2,125,2,0
H,43,2,126,2,1
H,43,2,127,2,0
H,43,2,128,2,0
H,43,2,129,1,0
H,43,2,130,2,1
H,43,2,131,2,1
H,43,2,132,2,0
H,43,2,133,2,1
H,43,2,134,2,1
H,43,2,135,2,1
H,43,2,136,2,1
H,43,2,137,2,1
H,43,2,138,2,1
H,43,2,139,1,0
H,43,2,140,2,1
H,43,2,141,2,1
H,43,2,142,2,1
H,43,2,143,2,0
H,43,2,144,2,1
H,43,2,145,2,1
H,43,2,146,2,1
H,43,2,147,2,1
H,43,2,148,2,1
H,43,2,149,2,1
H,43,2,150,2,1
H,43,2,151,2,0
H,43,2,152,2,1
H,43,2,153,2,1
H,43,2,154,2,1
H,43,2,155,2,1
H,43,2,156,2,1
H,43,2,157,2,1
H,43,2,158,2,1
H,43,2,159,2,1
H,43,2,160,2,1
H,44,1,1,1,1
H,44,1,2,2,0
H,44,1,3,1,1
H,44,1,4,1,0
H,44,1,5,1,1
H,44,1,6,1,1
H,44,1,7,1,1
H,44,1,8,1,1
H,44,1,9,1,1
H,44,1,10,1,1
H,44,1,11,1,1
H,44,1,12,1,0
H,44,1,13,1,1
H,44,1,14,1,1
H,44,1,15,1,0
H,44,1,16,1,0
H,44,1,17,1,1
H,44,1,18,1,1
H,44,1,19,1,1
H,44,1,20,1,1
H,44,1,21,1,0
H,44,1,22,1,1
H,44,1,23,1,1
H,44,1,24,1,1
H,44,1,25,1,1
H,44,1,26,1,1
H,44,1,27,1,1
H,44,1,28,1,0
H,44,1,29,1,1
H,44,1,30,1,1
H,44,1,31,1,1
H,44,1,32,1,1
H,44,1,33,1,1
H,44,1,34,1,1
H,44,1,35,1,1
H,44,1,36,1,1
H,44,1,37,1,0
H,44,1,38,1,1
H,44,1,39,1,1
H,44,1,40,1,1
H,44,1,41,1,1
H,44,1,42,1,0
H,44,1,43,1,1
H,44,1,44,1,1
H,44,1,45,1,1
H,44,1,46,1,1
H,44,1,47,1,1
H,44,1,48,1,1
H,44,1,49,1,1
H,44,1,50,1,1
H,44,1,51,1,1
H,44,1,52,1,1
H,44,1,53,2,0
H,44,1,54,1,0
H,44,1,55,1,1
H,44,1,56,1,1
H,44,1,57,1,1
H,44,1,58,1,1
H,44,1,59,1,1
H,44,1,60,1,1
H,44,1,61,1,1
H,44,1,62,1,1
H,44,1,63,1,1
H,44,1,64,1,1
H,44,1,65,1,0
H,44,1,66,1,0
H,44,1,67,1,0
H,44,1,68,1,1
H,44,1,69,1,0
H,44,1,70,2,0
H,44,1,71,1,1
H,44,1,72,1,1
H,44,1,73,1,1
H,44,1,74,1,1
H,44,1,75,1,1
H,44,1,76,1,1
H,44,1,77,1,1
H,44,1,78,1,1
H,44,1,79,1,1
H,44,1,80,1,1
H,44,2,81,1,0
H,44,2,82,1,0
H,44,2,83,1,0
H,44,2,84,1,0
H,44,2,85,1,1
H,44,2,86,2,1
H,44,2,87,1,0
H,44,2,88,1,1
H,44,2,89,2,1
H,44,2,90,2,0
H,44,2,91,1,0
H,44,2,92,2,1
H,44,2,93,2,1
H,44,2,94,2,1
H,44,2,95,1,0
H,44,2,96,2,0
H,44,2,97,1,0
H,44,2,98,1,0
H,44,2,99,2,1
H,44,2,100,2,1
H,44,2,101,2,1
H,44,2,102,2,1
H,44,2,103,2,1
H,44,2,104,2,1
H,44,2,105,2,1
H,44,2,106,2,1
H,44,2,107,2,1
H,44,2,108,2,0
H,44,2,109,2,0
